,index,participant.code,participant.mturk_assignment_id,session.code,session.label,session.mturk_HITId,survey.1.player.ip,survey.1.player.lat,survey.1.player.long,survey.1.player.zip,ip_location,ip_lat,ip_long,zip_ip_distance
559,872,68opazay,31LM9EDVOM5F9FOF91W2HT8JBW1NJ0,39muniop,,3SA4EMRVJVF6NA1CD5UMFT2RX3N0PQ,174.62.15.202,32.2838,-107.0025,88005,"{'iplat': '37.13840', 'iplong': '-89.12370'}",37.1384,-89.1237,1069.323221
101,152,skexgddt,3EO896NRAX8D4STZ6XIEQSEBZR6TJF,bnwhita6,,37PGLWGSJTJGJELC43EKPGGOPJ6IK2,76.183.48.78,36.1427,-115.1809,89102,"{'iplat': '32.71038', 'iplong': '-96.84219'}",32.71038,-96.84219,1072.060961
491,755,mf7yfpl8,32RIADZISTHMMAXZEQQKALT6GYVS42,7oj5suby,,304QEQWKZPXO2APBY5H7QTX1NYR0O9,71.55.110.208,25.753,-80.2711,33134,"{'iplat': '40.75610', 'iplong': '-73.97420'}",40.7561,-73.9742,1095.557481
70,107,0b4jcmgv,3N1FSUEFL6DGKLEHH0VVFM76E8SD4P,morw9hf0,,38XPGNCKHTD0RIG9IIQNXOHM0ZCV4M,208.78.220.121,39.1204,-84.5487,45214,"{'iplat': '40.01880', 'iplong': '-105.25600'}",40.0188,-105.256,1104.869027
700,1074,8hhsy0lw,3C8HJ7UOP87ZRC8JFMKOS879P6YMZI,6m41pf1n,,3XEIP58NL00DYAS4P7E74BWTA0AZLO,63.160.143.16,44.4899,-88.0699,54304,"{'iplat': '30.21470', 'iplong': '-97.75060'}",30.2147,-97.7506,1117.544374
474,732,gwc4usiv,3TVRFO09GLSQGZQJESVOVAC9HZFXLV,7oj5suby,,304QEQWKZPXO2APBY5H7QTX1NYR0O9,47.38.195.74,32.5678,-116.9903,92154,"{'iplat': '32.74661', 'iplong': '-97.32952'}",32.74661,-97.32952,1144.493816
91,130,29onduor,340UGXU9DZE1V08INRM7YCB7DTTVU4,morw9hf0,,38XPGNCKHTD0RIG9IIQNXOHM0ZCV4M,68.191.33.60,25.9378,-81.6997,34145,"{'iplat': '41.41210', 'iplong': '-73.30784'}",41.4121,-73.30784,1169.546257
849,1315,3f39gepf,39GHHAVOMG4TN7E9RWH6IK2JKHU4JE,8oh6coid,,3Z33IC0JC0Z1OOMLZDMEEWS2MVNV9N,69.213.191.116,32.7561,-97.077,76011,"{'iplat': '38.90720', 'iplong': '-77.03690'}",38.9072,-77.0369,1199.245678
322,489,2wb38hl0,3SKRO2GZ72476SN8MZYGL1VTNKG1KP,l4vvkf1o,,3L7SUC0TTU70274ZLP2UYP8WSYC0MU,70.172.77.37,33.4589,-111.9264,85257,"{'iplat': '30.45830', 'iplong': '-91.14030'}",30.4583,-91.1403,1236.22439
874,1343,x4dta6qm,3YJ6NA41JCTFC00SPG9ULIDEBDZJPT,8oh6coid,,3Z33IC0JC0Z1OOMLZDMEEWS2MVNV9N,158.51.102.111,31.2129,-98.235,76550,"{'iplat': '37.25418', 'iplong': '-77.40761'}",37.25418,-77.40761,1259.711085
280,442,a4ung4z1,32SVAV9L3GMX4IS1XCZAFG7UGSLA3W,l4vvkf1o,,3L7SUC0TTU70274ZLP2UYP8WSYC0MU,38.68.51.4,29.2673,-96.148,77488,"{'iplat': '38.90701', 'iplong': '-77.05270'}",38.90701,-77.0527,1276.848935
497,761,05gk8hud,3T111IHZ5F3BI13YGWM61JZQGOP9RQ,7oj5suby,,304QEQWKZPXO2APBY5H7QTX1NYR0O9,47.220.155.175,30.441,-97.5979,78660,"{'iplat': '39.04380', 'iplong': '-77.48740'}",39.0438,-77.4874,1284.788519
645,1006,mb5jaamh,3URFVVM166VI4KDSOOBAJIO32RQUZ5,6m41pf1n,,3XEIP58NL00DYAS4P7E74BWTA0AZLO,173.14.78.17,39.0576,-121.5565,95961,"{'iplat': '37.75100', 'iplong': '-97.82200'}",37.751,-97.822,1287.69096
742,1158,hgwq0j1x,3NG53N1RLWWQSJ49YCC3WS40V2V8PO,c72oerrg,,3UUSLRKAULGBGOY6TVO0UEVPRYW7DP,172.98.161.4,32.7248,-97.2673,76105,"{'iplat': '39.95223', 'iplong': '-75.16218'}",39.95223,-75.16218,1325.504621
751,1168,qzi04s2c,3570Y55XZQWZUC2S8XKA1WEANQCGY7,c72oerrg,,3UUSLRKAULGBGOY6TVO0UEVPRYW7DP,174.204.0.116,46.8578,-114.015,59801,"{'iplat': '41.87810', 'iplong': '-87.62980'}",41.8781,-87.6298,1344.241751
258,417,xycrkdon,3IFS6Q0HJJWGUHWEZFSO4M3PLGJSI4,l4vvkf1o,,3L7SUC0TTU70274ZLP2UYP8WSYC0MU,73.77.225.80,29.5208,-95.1906,77546,"{'iplat': '39.96657', 'iplong': '-74.90327'}",39.96657,-74.90327,1355.509546
167,250,42y4d6cs,3LJ7UR74RIQP6X5U6U9YBRJ0SEEN45,q40of133,,3IV1AEQ4DRQSJO3HDW2HBCMX7ZW8JI,73.95.215.101,29.7174,-95.4187,77005,"{'iplat': '39.96657', 'iplong': '-74.90327'}",39.96657,-74.90327,1358.268573
381,599,rbd0oh8a,3CTOC39K383Q6UWSTUFDLWMTBH8J7X,ll1e41pw,,3YCT0L9OMMM6LY9B6S0ELA3FSG4SN8,73.206.58.124,29.722,-95.6319,77082,"{'iplat': '39.96657', 'iplong': '-74.90327'}",39.96657,-74.90327,1368.352555
188,274,wfcchikm,3CFVK00FWMYDXK6ND5MYVXZPJAN6LA,q40of133,,3IV1AEQ4DRQSJO3HDW2HBCMX7ZW8JI,209.216.93.164,31.8997,-106.4338,79924,"{'iplat': '28.02610', 'iplong': '-82.53960'}",28.0261,-82.5396,1454.589564
271,430,va1acl05,3MMN5BL1W0HY6J1QUFPFO72UA98M3Q,l4vvkf1o,,3L7SUC0TTU70274ZLP2UYP8WSYC0MU,136.50.6.16,29.4886,-98.3944,78218,"{'iplat': '37.42240', 'iplong': '-122.08421'}",37.4224,-122.08421,1468.580624
385,604,t6q8j2yv,3NAPMVF0ZXSQ0YYKM99LMF0C96M72Y,ll1e41pw,,3YCT0L9OMMM6LY9B6S0ELA3FSG4SN8,174.245.192.203,41.3831,-104.731,82009,"{'iplat': '38.90720', 'iplong': '-77.03690'}",38.9072,-77.0369,1469.960028
287,451,euvbrm62,3SKEMFQBZ4IPHS7TLK7V0BI11QEK8K,l4vvkf1o,,3L7SUC0TTU70274ZLP2UYP8WSYC0MU,172.58.109.148,31.8693,-103.0625,79745,"{'iplat': '47.57660', 'iplong': '-122.16709'}",47.5766,-122.16709,1478.600109
761,1179,s3rwogy3,3MB8LZR5BG6KWZRCF9GZ5G47LSRKLO,c72oerrg,,3UUSLRKAULGBGOY6TVO0UEVPRYW7DP,136.32.217.253,39.1062,-94.5733,64106,"{'iplat': '37.42240', 'iplong': '-122.08421'}",37.4224,-122.08421,1494.824274
30,51,kggjvibp,3JNQLM5FT5ZPFJNMQ3AV5KID33YL2H,pqntdh2k,,3EFNPKWBMS1ZGLWPF7XF2QZQS3403F,185.225.136.10,41.086,-73.543,6905,"{'iplat': '30.51720', 'iplong': '-97.67690'}",30.5172,-97.6769,1531.503508
212,320,8x8179wd,3R2PKQ87NXLDWMJ9FIW2SD4JS66MIK,g410nev8,,3PZDSVZ3J5UNJD70GR4WN7N9EX54NB,70.175.155.102,33.6998,-117.8169,92606,"{'iplat': '30.45830', 'iplong': '-91.14030'}",30.4583,-91.1403,1576.377736
268,427,ag7uxtlf,3CPLWGV3MPCQ33B6NP5PSZUGFRP9NR,l4vvkf1o,,3L7SUC0TTU70274ZLP2UYP8WSYC0MU,73.3.216.2,39.8374,-104.7126,80249,"{'iplat': '39.96657', 'iplong': '-74.90327'}",39.96657,-74.90327,1576.545029
660,1031,4ybjoe0b,3XM0HYN6NLC71KE0BFY3O20M64PPEY,6m41pf1n,,3XEIP58NL00DYAS4P7E74BWTA0AZLO,73.243.66.45,39.6604,-104.7632,80013,"{'iplat': '39.96657', 'iplong': '-74.90327'}",39.96657,-74.90327,1581.363477
604,932,m575x3n1,3ZDAD0O1T2QEZCYON1XFH1MQBDWTXR,39muniop,,3SA4EMRVJVF6NA1CD5UMFT2RX3N0PQ,70.172.40.246,33.7045,-112.1778,85310,"{'iplat': '33.91490', 'iplong': '-84.34460'}",33.9149,-84.3446,1596.438173
378,596,a6y5h1vm,39KFRKBFIO8NMPJQWGXI65NCEAPYOU,ll1e41pw,,3YCT0L9OMMM6LY9B6S0ELA3FSG4SN8,73.169.41.173,39.6914,-105.1561,80228,"{'iplat': '39.96657', 'iplong': '-74.90327'}",39.96657,-74.90327,1601.573314
289,453,nylpsj2y,37QW5D2ZRHZN5BK1QTGXRX9BIKRS89,l4vvkf1o,,3L7SUC0TTU70274ZLP2UYP8WSYC0MU,162.205.160.44,37.1286,-93.5168,65738,"{'iplat': '47.66878', 'iplong': '-122.12208'}",47.66878,-122.12208,1621.478044
737,1149,e7wsy13h,3LRLIPTPERM30G08IIR9W2OWRFNKAZ,c72oerrg,,3UUSLRKAULGBGOY6TVO0UEVPRYW7DP,209.90.237.38,33.2808,-97.5186,76234,"{'iplat': '47.49310', 'iplong': '-122.29400'}",47.4931,-122.294,1622.07279
487,750,78l3zq8s,3QFUFYSY9ZSDI5SD86QL3MARR8PF4U,7oj5suby,,304QEQWKZPXO2APBY5H7QTX1NYR0O9,64.145.93.217,39.6577,-104.845,80014,"{'iplat': '40.70510', 'iplong': '-74.01180'}",40.7051,-74.0118,1624.923148
462,720,jnqnmv8c,36W0OB37HXRDZY78OP4B03ZD8I5HZ6,7oj5suby,,304QEQWKZPXO2APBY5H7QTX1NYR0O9,71.13.31.113,44.5128,-122.7863,97355,"{'iplat': '43.17183', 'iplong': '-89.79453'}",43.17183,-89.79453,1639.962535
956,1480,cg33imh8,3PW9OPU9PRXCPCJIXTSCL59Z6M112E,bw6g695l,,3N2YPY1GI6BIJKD27O206ATDDS3VEX,45.87.214.109,31.8548,-106.533,79912,"{'iplat': '25.78485', 'iplong': '-80.18912'}",25.78485,-80.18912,1646.945338
117,169,cqlw4fi5,3K2755HG5TGQI1B61HRE6Q4X3Y1DFD,bnwhita6,,37PGLWGSJTJGJELC43EKPGGOPJ6IK2,209.95.64.212,43.3753,-112.5716,83221,"{'iplat': '33.74900', 'iplong': '-84.38800'}",33.749,-84.388,1654.135784
372,589,a0g4co13,3R0T90IZ1TPMR91NC52L45MRK0HCGE,ll1e41pw,,3YCT0L9OMMM6LY9B6S0ELA3FSG4SN8,50.26.165.226,32.0464,-102.0306,79705,"{'iplat': '40.73570', 'iplong': '-74.17240'}",40.7357,-74.1724,1655.804284
885,1397,vgpoq4tm,3ZQIG0FLQFTEN4XNIR18G0W4ZWVWV6,bw6g695l,,3N2YPY1GI6BIJKD27O206ATDDS3VEX,45.237.85.200,39.4165,-105.6173,80421,"{'iplat': '44.47590', 'iplong': '-73.21210'}",44.4759,-73.2121,1694.0625
489,753,j3byubbs,3WMOAN2SRCAO0AO9QQALKHJD6JGNVT,7oj5suby,,304QEQWKZPXO2APBY5H7QTX1NYR0O9,198.90.100.226,33.173,-87.6135,35401,"{'iplat': '32.77150', 'iplong': '-117.07500'}",32.7715,-117.075,1705.871044
906,1418,s9ffuo3x,3AQF3RZ559VRXSWRRUJ00KU5N0FF61,bw6g695l,,3N2YPY1GI6BIJKD27O206ATDDS3VEX,172.56.13.42,38.5564,-90.2471,63111,"{'iplat': '47.57660', 'iplong': '-122.16709'}",47.5766,-122.16709,1716.486642
332,500,jx6doa8p,3PQMUDRV7SJR03TIU3YA0KX2CI3IIO,l4vvkf1o,,3L7SUC0TTU70274ZLP2UYP8WSYC0MU,172.106.165.3,37.762,-87.2598,42301,"{'iplat': '34.03244', 'iplong': '-117.88604'}",34.03244,-117.88604,1729.342633
792,1212,dx7bd5q8,3FTOP5WARG1COJW88VU46HC635NJ0M,c72oerrg,,3UUSLRKAULGBGOY6TVO0UEVPRYW7DP,154.21.233.76,42.0481,-87.7183,60203,"{'iplat': '34.16840', 'iplong': '-118.08900'}",34.1684,-118.089,1731.352647
286,450,18uf40ct,3AWETUDC935DVTISU7MW0F0S8VWIZC,l4vvkf1o,,3L7SUC0TTU70274ZLP2UYP8WSYC0MU,185.33.85.192,34.1341,-118.2053,90041,"{'iplat': '41.87810', 'iplong': '-87.62980'}",41.8781,-87.6298,1741.244214
1,1,wgoqf11t,3EJJQNKU9SI4X7LHE8AYE0XEYE5HRL,hap6zgo3,,3K3G488TR2LQITOSAOFNWTOSJ3SQ5S,212.162.151.190,33.9762,-118.1676,90201,"{'iplat': '41.87780', 'iplong': '-87.63220'}",41.8778,-87.6322,1744.14533
61,86,xnrmba3q,3CFJTT4SXU3UBJCMBCUD9V7TXFQI7G,pqntdh2k,,3EFNPKWBMS1ZGLWPF7XF2QZQS3403F,193.39.186.126,33.9762,-118.1676,90201,"{'iplat': '41.87780', 'iplong': '-87.63220'}",41.8778,-87.6322,1744.14533
339,550,y1pyaaok,3YGXWBAF71U6FT83H40KVGPOUVX4C8,ll1e41pw,,3YCT0L9OMMM6LY9B6S0ELA3FSG4SN8,209.95.68.228,36.2144,-115.2132,89108,"{'iplat': '33.74900', 'iplong': '-84.38800'}",33.749,-84.388,1749.788446
945,1469,v2b8m65s,3JNQLM5FT5ZPFJNMQ3AV5KID4S3L21,bw6g695l,,3N2YPY1GI6BIJKD27O206ATDDS3VEX,107.77.210.150,40.1319,-88.2949,61822,"{'iplat': '47.66878', 'iplong': '-122.12208'}",47.66878,-122.12208,1751.16454
301,466,u2fzqqo3,3N2BF7Y2VR7D0R8P90EHS134TE0MH7,l4vvkf1o,,3L7SUC0TTU70274ZLP2UYP8WSYC0MU,50.231.89.153,34.0193,-118.3935,90232,"{'iplat': '41.87810', 'iplong': '-87.62980'}",41.8781,-87.6298,1754.453948
864,1332,r5t1eq9h,3VFJCI1K40CQXBQ6U2SGT0LDK30GR8,8oh6coid,,3Z33IC0JC0Z1OOMLZDMEEWS2MVNV9N,172.58.97.226,30.3979,-97.7487,78759,"{'iplat': '47.57660', 'iplong': '-122.16709'}",47.5766,-122.16709,1755.956915
843,1307,pzmfxwtg,378XPAWRUDQCULAKIF6XJM9JZC0IAQ,8oh6coid,,3Z33IC0JC0Z1OOMLZDMEEWS2MVNV9N,73.98.78.0,34.7681,-106.7451,87031,"{'iplat': '39.96657', 'iplong': '-74.90327'}",39.96657,-74.90327,1779.00848
682,1054,cx6xr2zg,3XM0HYN6NLC71KE0BFY3O20M65VEPV,6m41pf1n,,3XEIP58NL00DYAS4P7E74BWTA0AZLO,107.117.193.129,35.2279,-90.8249,72396,"{'iplat': '47.66878', 'iplong': '-122.12208'}",47.66878,-122.12208,1820.442449
208,316,qtww9biv,39RP059MEI639E53984L6Q06XGLMBA,g410nev8,,3PZDSVZ3J5UNJD70GR4WN7N9EX54NB,162.193.23.43,27.6821,-99.6384,78045,"{'iplat': '47.66878', 'iplong': '-122.12208'}",47.66878,-122.12208,1835.317526
388,608,451pcijt,32VNZTT0A8HALVXMZ1QFKBOAUWA4RO,ll1e41pw,,3YCT0L9OMMM6LY9B6S0ELA3FSG4SN8,68.224.86.30,40.8301,-81.3359,44705,"{'iplat': '36.03950', 'iplong': '-114.98200'}",36.0395,-114.982,1843.364582
265,424,6injy7us,3IAS3U3I0GTD2A1AZQL1RHM8SW12B3,l4vvkf1o,,3L7SUC0TTU70274ZLP2UYP8WSYC0MU,73.26.185.245,32.2858,-106.7449,88001,"{'iplat': '39.96657', 'iplong': '-74.90327'}",39.96657,-74.90327,1847.01338
135,208,c1302hue,3OCHAWUVGPXFWT81TSJNGAZUREEKXC,g01kvru7,,39AYGO6AFFX1Y0BEZFXBK57NAOB6NY,98.37.76.135,37.8347,-122.2919,94608,"{'iplat': '41.87810', 'iplong': '-87.62980'}",41.8781,-87.6298,1851.234261
955,1479,jhkcy0hq,31QTRG6Q2UQ57PVRBGAXV5S2OH1YPV,bw6g695l,,3N2YPY1GI6BIJKD27O206ATDDS3VEX,73.98.95.116,32.3991,-106.9131,88007,"{'iplat': '39.96657', 'iplong': '-74.90327'}",39.96657,-74.90327,1852.514825
948,1472,qexjccmx,3S06PH7KSSHZSMHYUICTHO033DP1DM,bw6g695l,,3N2YPY1GI6BIJKD27O206ATDDS3VEX,74.250.183.99,35.3895,-82.3809,28792,"{'iplat': '43.61870', 'iplong': '-116.21500'}",43.6187,-116.215,1880.33941
870,1339,r9932ucb,38BQUHLA9XDNS8UCDD97CA0552TMOE,8oh6coid,,3Z33IC0JC0Z1OOMLZDMEEWS2MVNV9N,209.95.69.158,33.6575,-117.1891,92584,"{'iplat': '33.74900', 'iplong': '-84.38800'}",33.749,-84.388,1881.36889
250,409,13alexn5,3E7TUJ2EGDZHHRKTYVRMWUIM1NN9D9,l4vvkf1o,,3L7SUC0TTU70274ZLP2UYP8WSYC0MU,209.95.67.25,32.6668,-117.0888,91950,"{'iplat': '33.74900', 'iplong': '-84.38800'}",33.749,-84.388,1887.967168
787,1206,x921wz4p,354GIDR5ZCJ5MDVMMNKYOCXA4WD00S,c72oerrg,,3UUSLRKAULGBGOY6TVO0UEVPRYW7DP,75.76.217.97,33.8454,-118.1464,90712,"{'iplat': '32.88450', 'iplong': '-85.16100'}",32.8845,-85.161,1900.465382
73,110,xobvj375,39GAF6DQWSDLM3HKL3CNNA6A2VMV1T,morw9hf0,,38XPGNCKHTD0RIG9IIQNXOHM0ZCV4M,196.17.66.213,33.7592,-84.6452,30122,"{'iplat': '34.05220', 'iplong': '-118.24400'}",34.0522,-118.244,1922.171364
828,1284,9lng6vyd,37M28K1J0RQ8PWUQ0XRXVNOJCQMJAY,8oh6coid,,3Z33IC0JC0Z1OOMLZDMEEWS2MVNV9N,73.3.78.24,40.395,-111.7134,84062,"{'iplat': '39.96657', 'iplong': '-74.90327'}",39.96657,-74.90327,1933.985258
622,982,axnkg9h3,3QILPRALQ68QPYSWIXZBS3Z5VMQ8NM,6m41pf1n,,3XEIP58NL00DYAS4P7E74BWTA0AZLO,73.52.162.138,40.6607,-111.8338,84117,"{'iplat': '39.96657', 'iplong': '-74.90327'}",39.96657,-74.90327,1936.690778
434,691,lkegcew9,34MAJL3QP50I2TCKOBPJ2DLUOIK349,7oj5suby,,304QEQWKZPXO2APBY5H7QTX1NYR0O9,73.228.89.105,40.7596,-111.8624,84102,"{'iplat': '39.96657', 'iplong': '-74.90327'}",39.96657,-74.90327,1936.89338
420,647,uaeq8dd8,3RGU30DZTBL9RX3FX0H24EJJ66AJMF,ll1e41pw,,3YCT0L9OMMM6LY9B6S0ELA3FSG4SN8,73.20.67.33,40.6128,-111.8848,84047,"{'iplat': '39.96657', 'iplong': '-74.90327'}",39.96657,-74.90327,1939.947666
908,1420,s3rjt3eb,3BF51CHDTWNGXD1IKVRJU4WRQC6H00,bw6g695l,,3N2YPY1GI6BIJKD27O206ATDDS3VEX,216.151.180.9,40.7065,-111.855,84106,"{'iplat': '40.71790', 'iplong': '-74.00890'}",40.7179,-74.0089,1971.418798
134,206,h220chb7,3MHW492WW1QIIS39EPVL72UD081MVG,g01kvru7,,39AYGO6AFFX1Y0BEZFXBK57NAOB6NY,69.244.156.219,33.9762,-118.1676,90201,"{'iplat': '42.63890', 'iplong': '-83.29100'}",42.6389,-83.291,1971.460529
430,687,2djgvppk,37UQDCYH6Y8ZXPWMAJTWOKXN6437VU,7oj5suby,,304QEQWKZPXO2APBY5H7QTX1NYR0O9,136.53.96.88,34.6564,-86.8144,35756,"{'iplat': '37.42240', 'iplong': '-122.08421'}",37.4224,-122.08421,1972.70109
402,626,lj0papps,3JNQLM5FT5ZPFJNMQ3AV5KID4QY2L9,ll1e41pw,,3YCT0L9OMMM6LY9B6S0ELA3FSG4SN8,107.77.192.59,39.9956,-82.9995,43201,"{'iplat': '47.66878', 'iplong': '-122.12208'}",47.66878,-122.12208,2002.442318
244,375,hklaloiq,35GCEFQ6I61Y5Q0994F9W9Y3OSZZ3M,cqce6pqr,20201116_1330 1,336OE47KI2XC0KZTSOW6SG0DKT5WV5,129.146.253.42,39.1728,-76.5764,21060,"{'iplat': '33.44825', 'iplong': '-112.07580'}",33.44825,-112.0758,2006.676546
304,469,zvwcdvqa,3X66WABAJXVYE954JCRKB2IXEN4G3K,l4vvkf1o,,3L7SUC0TTU70274ZLP2UYP8WSYC0MU,107.77.203.116,33.173,-87.6135,35401,"{'iplat': '47.66878', 'iplong': '-122.12208'}",47.66878,-122.12208,2052.514893
667,1038,paylmfbx,3YDGXNSEO0743QIQ0SKFTUT546Z84X,6m41pf1n,,3XEIP58NL00DYAS4P7E74BWTA0AZLO,73.12.157.86,31.4937,-110.2621,85650,"{'iplat': '39.96657', 'iplong': '-74.90327'}",39.96657,-74.90327,2056.715597
389,609,mggiq2h2,3SB4CE2TJW89KGZFH16YMWWYNNPXAM,ll1e41pw,,3YCT0L9OMMM6LY9B6S0ELA3FSG4SN8,69.216.102.103,37.6368,-122.0494,94544,"{'iplat': '42.47340', 'iplong': '-83.22190'}",42.4734,-83.2219,2067.044646
191,278,p9tnlij6,3WOKGM4L72TQPUN5O8M9EDTS1C90ON,q40of133,,3IV1AEQ4DRQSJO3HDW2HBCMX7ZW8JI,107.77.233.36,31.0237,-89.4644,39455,"{'iplat': '47.66878', 'iplong': '-122.12208'}",47.66878,-122.12208,2068.654876
455,712,c7jylvmw,3WETL7AQWUL0YCGK2G8T75R8OEF35E,7oj5suby,,304QEQWKZPXO2APBY5H7QTX1NYR0O9,97.115.143.107,41.3865,-81.4403,44139,"{'iplat': '45.52310', 'iplong': '-122.67600'}",45.5231,-122.676,2070.239578
407,631,son885f8,34HJIJKLP692E2E38LVPL8DDF2V4VP,ll1e41pw,,3YCT0L9OMMM6LY9B6S0ELA3FSG4SN8,38.68.53.1,36.0354,-115.1495,89123,"{'iplat': '38.90701', 'iplong': '-77.05270'}",38.90701,-77.0527,2088.178931
463,721,nhrv5y0l,39O5D9O87U5LXXPZHQV1LBXIGV13CM,7oj5suby,,304QEQWKZPXO2APBY5H7QTX1NYR0O9,107.181.166.138,34.4236,-117.1455,92308,"{'iplat': '27.94460', 'iplong': '-82.45780'}",27.9446,-82.4578,2091.750053
576,898,bvsh26j9,3K5TEWLKGWOWM9DITAXTF9NWKKOVIN,39muniop,,3SA4EMRVJVF6NA1CD5UMFT2RX3N0PQ,107.77.236.51,35.9215,-84.1893,37932,"{'iplat': '47.66878', 'iplong': '-122.12208'}",47.66878,-122.12208,2094.293173
503,767,afoporfa,3EQHHY4HQT51SOS8XVFDQZGHSJZ5G3,7oj5suby,,304QEQWKZPXO2APBY5H7QTX1NYR0O9,107.77.236.73,36.0091,-83.9896,37912,"{'iplat': '47.66878', 'iplong': '-122.12208'}",47.66878,-122.12208,2100.080136
459,716,94cdu9yo,3PXX5PX6LYB27DWEC5EGXZ564KTABI,7oj5suby,,304QEQWKZPXO2APBY5H7QTX1NYR0O9,107.172.0.130,47.6805,-122.1209,98052,"{'iplat': '42.88640', 'iplong': '-78.87810'}",42.8864,-78.8781,2105.900578
657,1021,1ea0td3y,3VNL7UK1XGWXZQ73N7RTBUMJ78PFTB,6m41pf1n,,3XEIP58NL00DYAS4P7E74BWTA0AZLO,209.161.93.11,34.0519,-117.4669,92337,"{'iplat': '40.43100', 'iplong': '-79.79480'}",40.431,-79.7948,2106.431787
555,865,rf6atg5l,31QTRG6Q2UQ57PVRBGAXV5S2OFBPYS,39muniop,,3SA4EMRVJVF6NA1CD5UMFT2RX3N0PQ,192.200.158.197,33.432,-112.0124,85034,"{'iplat': '40.74180', 'iplong': '-74.00450'}",40.7418,-74.0045,2141.674608
125,178,xousai4g,3VSOLARPKCMJZZIW56LAJLWA9NJ39F,bnwhita6,,37PGLWGSJTJGJELC43EKPGGOPJ6IK2,45.57.176.80,32.7199,-117.1805,92101,"{'iplat': '43.22640', 'iplong': '-79.70570'}",43.2264,-79.7057,2149.446236
83,122,sx706xpf,3QBD8R3Z22W7OI56799BQGJ5IMZO4X,morw9hf0,,38XPGNCKHTD0RIG9IIQNXOHM0ZCV4M,75.107.44.151,35.2322,-113.5762,86411,"{'iplat': '40.73570', 'iplong': '-74.17240'}",40.7357,-74.1724,2165.646023
195,301,ic345ewf,3GNA64GUZFHS5DMM0RKPKDKJXLWQ50,g410nev8,,3PZDSVZ3J5UNJD70GR4WN7N9EX54NB,71.70.234.146,33.9736,-118.2479,90001,"{'iplat': '36.06160', 'iplong': '-79.82387'}",36.0616,-79.82387,2169.732545
349,561,food0plb,3Z4XG4ZF494V1S60K3MKQ5Q3XZGX89,ll1e41pw,,3YCT0L9OMMM6LY9B6S0ELA3FSG4SN8,108.30.94.57,44.5128,-122.7863,97355,"{'iplat': '42.88544', 'iplong': '-78.87846'}",42.88544,-78.87846,2175.525087
623,983,ylrswfx5,3KWTYT0871GHEG698MCT3RLPO1PL5V,6m41pf1n,,3XEIP58NL00DYAS4P7E74BWTA0AZLO,190.124.29.107,33.0957,-96.7293,75025,"{'iplat': '10.31440', 'iplong': '-72.32470'}",10.3144,-72.3247,2205.887708
880,1391,dhxnkizo,3KOPY89HM9F85BV5RICN8FAD6GTJ31,bw6g695l,,3N2YPY1GI6BIJKD27O206ATDDS3VEX,47.209.37.204,37.5061,-118.3774,93514,"{'iplat': '39.04380', 'iplong': '-77.48740'}",39.0438,-77.4874,2206.993191
632,992,az7cqn9i,3XM0HYN6NLC71KE0BFY3O20M64PPEY,6m41pf1n,,3XEIP58NL00DYAS4P7E74BWTA0AZLO,172.58.155.100,34.8933,-82.5803,29640,"{'iplat': '47.57660', 'iplong': '-122.16709'}",47.5766,-122.16709,2210.462285
109,161,edbc27pr,3TXMY6UCAF1D4YV1F17XYJQTP0YQCK,bnwhita6,,37PGLWGSJTJGJELC43EKPGGOPJ6IK2,209.181.43.45,46.1498,-118.3095,99362,"{'iplat': '40.71280', 'iplong': '-74.00590'}",40.7128,-74.0059,2230.666998
822,1278,yyucpe6q,38SKSKU7R2ATQ41OF6VNS0PUTNWIL3,8oh6coid,,3Z33IC0JC0Z1OOMLZDMEEWS2MVNV9N,69.231.71.230,31.4408,-83.438,31794,"{'iplat': '37.77490', 'iplong': '-122.41900'}",37.7749,-122.419,2247.443086
663,1034,fwe1jel6,3K5TEWLKGWOWM9DITAXTF9NWKM0VI3,6m41pf1n,,3XEIP58NL00DYAS4P7E74BWTA0AZLO,181.143.81.114,39.3391,-76.495,21237,"{'iplat': '6.19517', 'iplong': '-75.57750'}",6.19517,-75.5775,2281.832925
512,777,h8c54249,36NEMU28XGQVXH3E4Z0HT4DR82HMWB,7oj5suby,,304QEQWKZPXO2APBY5H7QTX1NYR0O9,207.244.71.84,34.0193,-118.3935,90232,"{'iplat': '38.77570', 'iplong': '-77.23370'}",38.7757,-77.2337,2298.191552
355,567,ds0e3b4u,3Z4AIRP3C7QDQSMFLID5BV3VJTAX1P,ll1e41pw,,3YCT0L9OMMM6LY9B6S0ELA3FSG4SN8,63.75.255.16,34.1781,-118.3478,91505,"{'iplat': '38.90720', 'iplong': '-77.03690'}",38.9072,-77.0369,2301.73437
516,781,muvfgmi0,384PI804XTE5NMFYVP3IYI3TZNQ0S7,7oj5suby,,304QEQWKZPXO2APBY5H7QTX1NYR0O9,63.75.255.248,35.1819,-118.9046,93307,"{'iplat': '38.90720', 'iplong': '-77.03690'}",38.9072,-77.0369,2308.247058
32,53,licb3t81,3K4J6M3CXF6YYU4PSR6UYAW3JA4AG7,pqntdh2k,,3EFNPKWBMS1ZGLWPF7XF2QZQS3403F,38.127.145.119,47.9008,-122.1945,98208,"{'iplat': '38.90701', 'iplong': '-77.05270'}",38.90701,-77.0527,2319.530779
